epoch,lossD,lossG,D_x,D_G_z1,D_G_z2
1,0.8614003658294678,4.911556243896484,0.6673261523246765,0.12161488831043243,0.06723187118768692
2,0.6013414859771729,1.8016560077667236,0.7604401707649231,0.16448475420475006,0.26630714535713196
3,0.5133932828903198,2.4607088565826416,0.7311804294586182,0.0690937265753746,0.1316908448934555
4,0.9872815608978271,2.70703387260437,0.7214500904083252,0.3624988794326782,0.1049686148762703
5,0.8420761227607727,3.873603105545044,0.8467826247215271,0.4054579734802246,0.03143150731921196
6,0.8737449645996094,1.8702765703201294,0.5864517092704773,0.20922453701496124,0.18604077398777008
7,0.8779547214508057,2.0467944145202637,0.7268739342689514,0.3505746126174927,0.1513339877128601
8,1.0070593357086182,3.8654706478118896,0.7973707318305969,0.43832069635391235,0.03189302980899811
9,1.110343337059021,2.7050740718841553,0.7574415802955627,0.43023884296417236,0.10209238529205322
10,0.9117639064788818,1.8551079034805298,0.5649614334106445,0.18865501880645752,0.19090689718723297
11,0.8866234421730042,2.127676486968994,0.6012307405471802,0.246537983417511,0.14390264451503754
12,1.3893485069274902,1.6021276712417603,0.32046428322792053,0.12192440032958984,0.24968989193439484
13,0.7893470525741577,3.6869046688079834,0.7348858118057251,0.2907799184322357,0.03912711516022682
14,0.6905322670936584,2.2601335048675537,0.6638092398643494,0.17438142001628876,0.13056950271129608
15,0.7524222135543823,3.2021868228912354,0.5310647487640381,0.043965794146060944,0.06093093007802963
16,0.38266220688819885,4.1196770668029785,0.8774400949478149,0.1313803493976593,0.02704656310379505
17,0.579521656036377,3.1459569931030273,0.763274073600769,0.1796530783176422,0.06693513691425323
18,0.6850624084472656,2.396881103515625,0.6448492407798767,0.15443573892116547,0.1158318817615509
19,0.7585980296134949,2.732210874557495,0.5515204668045044,0.064789317548275,0.08929359167814255
20,0.8647192120552063,2.073127269744873,0.5065022110939026,0.07102696597576141,0.16738763451576233
21,0.6623480319976807,3.0748932361602783,0.7730121612548828,0.24688148498535156,0.07032276690006256
22,0.9242407083511353,1.70352303981781,0.5191709399223328,0.1463051438331604,0.2293151617050171
23,0.9928736090660095,4.143875598907471,0.8346213102340698,0.40208300948143005,0.02716756798326969
24,0.8633643388748169,1.916681170463562,0.5538344979286194,0.14160475134849548,0.1927221417427063
25,1.0434753894805908,1.2734472751617432,0.4846017360687256,0.12067113816738129,0.43639543652534485
26,0.9161662459373474,1.4364687204360962,0.5091012120246887,0.10283971577882767,0.28366655111312866
27,0.932938814163208,1.0867968797683716,0.5203861594200134,0.1407146155834198,0.4006495177745819
28,1.2934640645980835,0.5235180258750916,0.35591593384742737,0.12222985178232193,0.6323138475418091
29,0.8188064098358154,3.3427417278289795,0.7919259071350098,0.3273511528968811,0.04912738502025604
30,0.8337445259094238,2.264920949935913,0.6508803963661194,0.22737006843090057,0.129312202334404
31,0.6571841239929199,2.3215768337249756,0.62210613489151,0.07929585874080658,0.1380196064710617
32,0.690284013748169,3.4371917247772217,0.7552333474159241,0.19557678699493408,0.07956336438655853
33,0.9710565209388733,1.7856202125549316,0.5003297924995422,0.12513552606105804,0.20978903770446777
34,1.0874545574188232,1.3461896181106567,0.42648226022720337,0.12080595642328262,0.3395342230796814
35,1.192453145980835,0.5618845820426941,0.3778407871723175,0.09954313188791275,0.6144877076148987
36,0.5833744406700134,2.4040534496307373,0.650797426700592,0.06062274053692818,0.13031832873821259
