epoch,lossD,lossG,D_x,D_G_z1,D_G_z2
1,0.005340691655874252,8.104994773864746,0.9969175457954407,0.0022130131255835295,0.0010369683150202036
2,0.0042812274768948555,8.800354957580566,0.9973872900009155,0.0016317846020683646,0.001033014035783708
3,0.0013360448647290468,10.723841667175293,0.9988992810249329,0.00023039753432385623,0.00021193728025536984
4,0.027906423434615135,35.5229377746582,0.9783226251602173,3.4850654628826305e-06,2.7775433864007937e-07
5,0.0011936372611671686,11.73183822631836,0.9995567798614502,0.0007452641730196774,0.00044803746277466416
6,0.0009228097042068839,10.293679237365723,0.9993964433670044,0.00031836211564950645,0.00018560576427262276
7,0.0015253748279064894,8.863560676574707,0.99946528673172,0.0009869224159047008,0.0003077361616306007
8,0.0006436270195990801,9.200066566467285,0.9995535612106323,0.00019686284940689802,0.00015152744890656322
9,0.0007274441886693239,8.85837459564209,0.9996597766876221,0.00038691324880346656,0.0002017281949520111
10,0.0006909103831276298,8.656488418579102,0.9997773170471191,0.00046786226448602974,0.0002662046463228762
11,0.0005285721272230148,8.68734073638916,0.9998114705085754,0.0003397608525119722,0.00023624244204256684
12,0.0002808646531775594,9.343348503112793,0.9998706579208374,0.00015144003555178642,0.00012288485595490783
13,9.622783545637503e-05,25.639257431030273,0.9999037981033325,9.967251468623317e-10,1.001218774554502e-09
14,0.00015750143211334944,9.938094139099121,0.9999207258224487,7.815284334355965e-05,7.036486204015091e-05
15,0.00018840514530893415,9.542271614074707,0.9999308586120605,0.00011918773816432804,9.531689283903688e-05
16,0.00013354340626392514,10.058380126953125,0.9999324083328247,6.584142101928592e-05,5.870595123269595e-05
17,8.626723865745589e-05,10.7145357131958,0.9999455213546753,3.172494689351879e-05,3.0228582545532845e-05
18,5.108536424813792e-05,11.748127937316895,0.999961256980896,1.2312100807321258e-05,1.2263861208339222e-05
19,7.399004243779927e-05,10.42691707611084,0.9999638795852661,3.778532118303701e-05,3.609727355069481e-05
20,5.579946446232498e-05,10.918081283569336,0.9999673962593079,2.3075499484548345e-05,2.2489115508506075e-05
21,5.690917168976739e-05,10.692012786865234,0.9999730587005615,2.989555650856346e-05,2.8724711228278466e-05
22,5.0758084398694336e-05,10.96586799621582,0.9999759197235107,2.661379039636813e-05,2.5067738533834927e-05
23,3.704494156409055e-05,11.177338600158691,0.9999793171882629,1.6285817764583044e-05,1.576045724505093e-05
24,4.023462679469958e-05,11.03875732421875,0.9999814629554749,2.1658548575942405e-05,2.0959998437319882e-05
25,3.521424514474347e-05,11.202765464782715,0.9999827742576599,1.7881900930660777e-05,1.7197606211993843e-05
26,4.069856004207395e-05,10.904353141784668,0.9999858140945435,2.6432269805809483e-05,2.444162601022981e-05
27,2.9552455089287832e-05,11.286439895629883,0.9999874830245972,1.6912334103835747e-05,1.616428926354274e-05
28,2.7650268748402596e-05,11.313637733459473,0.9999881982803345,1.576946124259848e-05,1.5309115042327903e-05
29,2.629376649565529e-05,11.266305923461914,0.9999898672103882,1.609414721315261e-05,1.5527761206612922e-05
30,2.1472304069902748e-05,11.478432655334473,0.9999911785125732,1.2526132195489481e-05,1.2201279787404928e-05
31,2.0294442947488278e-05,11.519673347473145,0.999991774559021,1.2080080523446668e-05,1.1777265171986073e-05
32,1.4882227333146147e-05,12.059823989868164,0.999992311000824,7.094110969774192e-06,6.994187970121857e-06
33,1.5300003724405542e-05,11.891376495361328,0.9999929070472717,8.200741831387859e-06,8.033984158828389e-06
34,1.08106005427544e-05,12.651504516601562,0.9999934434890747,4.173445631749928e-06,4.133902621106245e-06
35,1.244381746801082e-05,12.055376052856445,0.9999944567680359,6.868872787890723e-06,6.757961273251567e-06
36,1.1687873666232917e-05,12.070931434631348,0.9999950528144836,6.690482678095577e-06,6.585240953427274e-06
37,1.0521951480768621e-05,12.252642631530762,0.999995231628418,5.676322416547919e-06,5.596959908871213e-06
38,1.049607089953497e-05,12.16546630859375,0.9999957084655762,6.1628734329133295e-06,6.047966962796636e-06
39,8.760520358919166e-06,12.4437255859375,0.9999960660934448,4.758531304105418e-06,4.6986851884867065e-06
40,8.128509762173053e-06,12.55233383178711,0.9999963641166687,4.4042740228178445e-06,4.348694801592501e-06
41,5.982532456982881e-06,13.017029762268066,0.9999967217445374,2.6997852273780154e-06,2.6818579499376938e-06
42,6.229693099157885e-06,12.81860065460205,0.9999969601631165,3.1126580779528012e-06,3.0844441880617524e-06
43,7.847524102544412e-06,12.422800064086914,0.9999973773956299,5.119795787322801e-06,5.004169452149654e-06
44,5.224804226600099e-06,12.990546226501465,0.9999973773956299,2.596061904114322e-06,2.575699909357354e-06
45,5.271346708468627e-06,12.993109703063965,0.9999974966049194,2.7820508421427803e-06,2.7450819288787898e-06
46,5.120198693475686e-06,13.032509803771973,0.999997615814209,2.6732241167337634e-06,2.644287178554805e-06
47,4.877010724158026e-06,13.059293746948242,0.9999977350234985,2.6124419036932522e-06,2.582539082141011e-06
48,3.5638663575809915e-06,13.526660919189453,0.9999980330467224,1.559900624670263e-06,1.549789885757491e-06
49,4.0333534343517385e-06,13.199281692504883,0.9999982118606567,2.171130745409755e-06,2.1530220237764297e-06
50,3.450964641160681e-06,13.459742546081543,0.9999983310699463,1.7017833897625678e-06,1.688347538220114e-06
51,3.4811148452718044e-06,13.376813888549805,0.9999983906745911,1.8852699668059358e-06,1.8686035900827846e-06
52,2.6361171876487788e-06,13.72173023223877,0.9999986290931702,1.2451585007511312e-06,1.2366763257887214e-06
53,2.718421455938369e-06,13.616962432861328,0.9999986886978149,1.3730439150094753e-06,1.3630589137392235e-06
54,2.518745759516605e-06,13.681283950805664,0.9999988079071045,1.2797547697118716e-06,1.27080863876472e-06
55,2.3490210878662765e-06,13.738760948181152,0.9999989867210388,1.2408017937559634e-06,1.232707404597022e-06
56,2.2436697690864094e-06,13.79100513458252,0.9999990463256836,1.2210113027322222e-06,1.2119692200940335e-06
57,1.781335640771431e-06,14.150327682495117,0.9999990463256836,8.008003078430193e-07,7.971587479005393e-07
58,1.7660868252278306e-06,14.110837936401367,0.9999991059303284,8.460393132736499e-07,8.418195420745178e-07
59,1.744927203617408e-06,14.127117156982422,0.9999991655349731,8.491043672620435e-07,8.448901667179598e-07
60,1.7339002624794375e-06,14.13226318359375,0.9999991655349731,8.902306944946758e-07,8.841785756885656e-07
61,1.6666463125147857e-06,14.122756004333496,0.9999992847442627,8.840144118948956e-07,8.773314448262681e-07
62,1.5818586689420044e-06,14.187031745910645,0.9999992847442627,8.438244094577385e-07,8.368558610527543e-07
63,1.3416515685094055e-06,14.3726806640625,0.9999994039535522,6.707156785523694e-07,6.66761479806155e-07
64,1.2800601325579919e-06,14.37752914428711,0.9999994039535522,6.690636951134366e-07,6.649634087807499e-07
65,1.0465089417266427e-06,14.675681114196777,0.9999995231628418,4.883436304226052e-07,4.861965976488136e-07
66,1.112521204049699e-06,14.509366989135742,0.9999995231628418,5.779916705250798e-07,5.745834528170235e-07
67,8.634729056211654e-07,14.937786102294922,0.9999995231628418,3.8346317410287156e-07,3.822311498424824e-07
68,1.014421854961256e-06,14.581403732299805,0.9999995231628418,5.617080773845373e-07,5.580420747719472e-07
69,9.015702744363807e-07,14.761757850646973,0.9999996423721313,4.756048213039321e-07,4.7248579448933015e-07
70,9.309752044828201e-07,14.684526443481445,0.9999996423721313,5.109541234560311e-07,5.070135102869244e-07
71,7.792812652951397e-07,14.94409465789795,0.9999996423721313,3.747487085092871e-07,3.7284073073351465e-07
72,6.529691063406062e-07,15.17647647857666,0.9999996423721313,2.9268403523019515e-07,2.9166500326027744e-07
73,6.159148142614868e-07,15.20069408416748,0.9999996423721313,2.8481255753831647e-07,2.836843009390577e-07
74,6.744763823007816e-07,14.965229034423828,0.9999998211860657,3.673131914183614e-07,3.652726263680961e-07
75,6.727876211698458e-07,14.906115531921387,0.9999998211860657,3.8552440173589275e-07,3.832096808764618e-07
76,5.191068908061425e-07,15.381147384643555,0.9999998211860657,2.5474588483120897e-07,2.53829455232335e-07
77,5.681317816197407e-07,15.117292404174805,0.9999998211860657,3.1377129516840796e-07,3.1216652018883906e-07
78,4.708767846750561e-07,15.387394905090332,0.9999998211860657,2.3590123987560219e-07,2.350996481936818e-07
79,4.6913828555261716e-07,15.30390739440918,0.9999998211860657,2.5449102736274654e-07,2.53359615953741e-07
80,4.2339172523497837e-07,15.545598030090332,0.9999998211860657,2.1519112181067612e-07,2.1422346208055387e-07
81,3.5852201563102426e-07,15.721349716186523,0.9999998211860657,1.6484909792779945e-07,1.6432642269137432e-07
82,3.6209826248523314e-07,15.704611778259277,0.9999999403953552,1.7986312172979524e-07,1.7923764517036034e-07
83,3.7605570923915366e-07,15.600473403930664,0.9999998807907104,1.9548535590274696e-07,1.946992256307567e-07
84,3.466507507710048e-07,15.623202323913574,0.9999999403953552,1.873917057082508e-07,1.8668852419523319e-07
85,3.109873034645716e-07,15.775370597839355,0.9999999403953552,1.5760909377604548e-07,1.5702646294357692e-07
86,3.1451389759240556e-07,15.67354679107666,0.9999999403953552,1.7484978798165685e-07,1.7412642705494363e-07
87,2.620121222207672e-07,15.985770225524902,0.9999999403953552,1.298960796702886e-07,1.2945352523274778e-07
88,2.546608470765932e-07,15.99636459350586,0.9999999403953552,1.3323774794571364e-07,1.327191796463012e-07
89,2.412498361081816e-07,16.031139373779297,0.9999999403953552,1.2756716216699715e-07,1.2708267149719177e-07
90,2.4100148721117876e-07,16.003164291381836,0.9999999403953552,1.3207782956214942e-07,1.3154863154341e-07
91,2.5028987238329137e-07,15.91758918762207,0.9999999403953552,1.4638524703514122e-07,1.456817813050293e-07
92,2.1050375664799503e-07,16.197174072265625,0.9999999403953552,1.0475756795358393e-07,1.0441625875046157e-07
93,2.0464264594011183e-07,16.13942527770996,0.9999999403953552,1.1549840195357319e-07,1.1501499841415352e-07
94,1.8586717942525866e-07,16.209075927734375,0.9999999403953552,1.039667409941103e-07,1.035745427202528e-07
95,1.7046929201569583e-07,16.326223373413086,0.9999999403953552,9.523731137051072e-08,9.485442831191904e-08
96,1.387794981155821e-07,16.67304229736328,1.0,6.363348603599661e-08,6.348528103217177e-08
97,1.497566870511946e-07,16.45650291442871,1.0,8.204425938629356e-08,8.174377796876797e-08
98,1.3927621012044256e-07,16.504804611206055,1.0,7.969546089725554e-08,7.934065138215374e-08
99,1.1449060366430786e-07,16.89269256591797,1.0,5.380722356562728e-08,5.364733013379919e-08
100,1.2099744139959512e-07,16.723949432373047,1.0,6.136352226349118e-08,6.117083728440775e-08
