epoch,lossD,lossG,D_x,D_G_z1,D_G_z2
1,0.040726881474256516,5.775771141052246,0.9806298017501831,0.018153531476855278,0.01035912986844778
2,0.06712023168802261,5.378966331481934,0.9858036041259766,0.048104364424943924,0.009786447510123253
3,0.5763204097747803,6.82503604888916,0.9886065721511841,0.3196798264980316,0.003386966185644269
4,0.08797495067119598,5.410414695739746,0.93602055311203,0.016139280050992966,0.012098666280508041
5,0.08202400803565979,5.255488395690918,0.9338738918304443,0.010895337909460068,0.009590597823262215
6,0.39744263887405396,3.68064022064209,0.8354752063751221,0.0879490077495575,0.11274059116840363
7,0.10242684185504913,5.8729095458984375,0.9158802628517151,0.008346810936927795,0.005109489895403385
8,0.2988708019256592,2.7901036739349365,0.8004830479621887,0.04611951857805252,0.09900777786970139
9,0.06827586889266968,4.266752243041992,0.9523332118988037,0.016955140978097916,0.028768695890903473
10,0.05561971291899681,5.723504066467285,0.9558321833610535,0.0076735494658350945,0.007314983289688826
11,0.08824989944696426,5.020664691925049,0.9366339445114136,0.017641406506299973,0.013780338689684868
12,0.08469109982252121,3.74060320854187,0.9556347727775574,0.0354408323764801,0.042544230818748474
13,0.09313685446977615,4.336395740509033,0.980251133441925,0.06657447665929794,0.01930040866136551
14,0.04176943004131317,4.868085861206055,0.9802250266075134,0.02055361494421959,0.013662123121321201
15,0.023870328441262245,6.0790863037109375,0.9814103245735168,0.004718493670225143,0.005045780446380377
16,0.1557537168264389,3.073319673538208,0.8914455771446228,0.03255410119891167,0.07813925296068192
17,0.12111125886440277,3.877925395965576,0.9190577268600464,0.028115732595324516,0.04051137715578079
18,0.03247062861919403,5.103560924530029,0.9835546612739563,0.015383245423436165,0.010167527012526989
19,0.03651370853185654,4.470078468322754,0.9844439625740051,0.019982006400823593,0.021212367340922356
20,0.4765024483203888,6.188808917999268,0.991968035697937,0.2929753363132477,0.008316916413605213
21,0.023457402363419533,5.103158950805664,0.9910838603973389,0.014179745689034462,0.011060637421905994
22,0.0820389911532402,5.30384635925293,0.9341409206390381,0.009329783730208874,0.009538383223116398
23,0.01570967212319374,5.861522197723389,0.9909085035324097,0.006417515221983194,0.005871862173080444
24,0.10642080008983612,3.4187660217285156,0.9724960923194885,0.07222986221313477,0.0518680140376091
25,0.05981481447815895,4.783730506896973,0.99415522813797,0.04894920065999031,0.014375829137861729
26,0.04656170681118965,5.209753513336182,0.9667435884475708,0.011831216514110565,0.012252193875610828
27,0.036629389971494675,5.912755012512207,0.985481858253479,0.015106762759387493,0.006601303815841675
28,0.053310420364141464,5.333089351654053,0.9904500842094421,0.03802332282066345,0.01011435966938734
29,0.033711161464452744,5.838795185089111,0.9715321063995361,0.004339669365435839,0.006116423290222883
30,0.02333376556634903,5.851812839508057,0.9825046062469482,0.005461559165269136,0.0059442659839987755
31,0.027691710740327835,5.7744622230529785,0.9784896373748779,0.0055725849233567715,0.00684783048927784
32,0.11280042678117752,3.0151805877685547,0.9035027623176575,0.0044920966029167175,0.1312664896249771
33,0.06896767765283585,4.465896129608154,0.9905607104301453,0.052865419536828995,0.023759054020047188
34,0.03042623959481716,4.990604877471924,0.9916294813156128,0.021106142550706863,0.01485750637948513
35,0.012781668454408646,5.840879917144775,0.9958259463310242,0.008465204387903214,0.005310687702149153
36,0.14651930332183838,4.544566631317139,0.9351221919059753,0.06442270427942276,0.02361997775733471
37,0.02566998079419136,5.605627536773682,0.9946450591087341,0.0197810810059309,0.007264375686645508
38,0.010322943329811096,5.845729827880859,0.9973109364509583,0.007543159183114767,0.005608159117400646
39,0.008967478759586811,6.344546318054199,0.997006356716156,0.005889870226383209,0.003853199305012822
40,0.06654475629329681,4.490347385406494,0.9668740630149841,0.029237065464258194,0.018543558195233345
41,0.12384584546089172,3.8795323371887207,0.9612370133399963,0.07165064662694931,0.034062180668115616
42,0.5693435072898865,0.2666889429092407,0.6252549886703491,0.019511030986905098,0.8575562834739685
43,0.017629755660891533,5.676825046539307,0.9961279034614563,0.013338480144739151,0.00725453021004796
44,0.013403398916125298,6.27471923828125,0.9898995161056519,0.0031693230848759413,0.0030978911090642214
45,0.018873922526836395,5.689846038818359,0.9871586561203003,0.00575661426410079,0.0062397560104727745
46,0.03692031651735306,5.12132453918457,0.9992766380310059,0.034553412348032,0.011205468326807022
47,0.06554001569747925,4.932349681854248,0.9649554491043091,0.025615548714995384,0.012859167531132698
48,0.04990434646606445,4.458820819854736,0.969571590423584,0.017467403784394264,0.021084841340780258
49,0.021352678537368774,5.009583473205566,0.9974587559700012,0.01822173222899437,0.011335460469126701
50,0.00704870605841279,6.142676830291748,0.9975494742393494,0.004561102483421564,0.004292205907404423
51,0.01682109571993351,6.63126802444458,0.9855903387069702,0.002055134391412139,0.0027542789466679096
52,0.007169623393565416,6.7686448097229,0.9958198070526123,0.002951005008071661,0.0035717885475605726
53,0.009085766971111298,6.390707492828369,0.9938610792160034,0.0028823039028793573,0.0032782386988401413
54,0.04224773496389389,5.2932939529418945,0.9711983799934387,0.01184134092181921,0.011982111260294914
55,0.1400887370109558,4.427971839904785,0.9091888070106506,0.020861053839325905,0.02512488141655922
56,0.018965963274240494,5.855484485626221,0.9862791895866394,0.004987866617739201,0.005651393439620733
57,0.011338201351463795,6.579292297363281,0.9907284379005432,0.0019667220767587423,0.003021810669451952
58,0.006853219121694565,7.13157844543457,0.9947665929794312,0.0015748041914775968,0.0016485402593389153
59,0.11401113867759705,4.092411518096924,0.9523728489875793,0.0576622299849987,0.028238238766789436
60,0.023731373250484467,5.254652976989746,0.993046224117279,0.016358327120542526,0.009774289093911648
61,0.03177976235747337,5.077395439147949,0.9918041825294495,0.01914190500974655,0.011636476032435894
62,0.009652523323893547,6.098848819732666,0.9959262013435364,0.005501231644302607,0.004668349400162697
63,0.024336952716112137,6.0697808265686035,0.9789369702339172,0.0027256947942078114,0.004583835136145353
64,0.026645252481102943,5.899044036865234,0.9783897995948792,0.004422743339091539,0.006650322582572699
65,0.2953047752380371,2.6669671535491943,0.8124200105667114,0.04646366089582443,0.1397797018289566
66,0.014309129677712917,5.489002704620361,0.9965395927429199,0.010671003721654415,0.007428239565342665
67,0.03315586596727371,6.269375324249268,0.9751091003417969,0.0067629036493599415,0.005011995788663626
68,0.011071689426898956,5.814638614654541,0.9953696727752686,0.006334083154797554,0.005609489511698484
69,0.002565938513725996,7.581254482269287,0.9985820055007935,0.0011423996184021235,0.0011146580800414085
70,0.008020612411201,6.202293395996094,0.9963280558586121,0.004286663141101599,0.004271222744137049
71,0.1599755436182022,4.116779327392578,0.939616322517395,0.07976729422807693,0.0298171304166317
72,0.01496652141213417,5.941241264343262,0.9948496222496033,0.009428290650248528,0.005423576571047306
73,0.013740441761910915,6.227277755737305,0.9913672208786011,0.004958185832947493,0.00452771969139576
74,0.00864241924136877,6.5718512535095215,0.9971005320549011,0.005560203455388546,0.0036224471405148506
75,0.007711262442171574,6.179328918457031,0.997242271900177,0.004899431485682726,0.004071325063705444
76,0.003676618216559291,7.395951271057129,0.9980207681655884,0.0016872554551810026,0.0014946000883355737
77,14.753055572509766,7.138933181762695,0.98197340965271,0.9371567964553833,0.25881198048591614
78,0.014423638582229614,5.80474853515625,0.9922336935997009,0.006512390449643135,0.005997030064463615
79,0.01275882963091135,6.978832244873047,0.9901512861251831,0.0027580601163208485,0.0020342408679425716
80,0.009721389040350914,6.358917713165283,0.995061993598938,0.004655489698052406,0.0037901734467595816
81,0.005745191592723131,6.66200065612793,0.9981985092163086,0.00390628632158041,0.0030601697508245707
82,1.1017316579818726,4.765147686004639,0.9592863917350769,0.5360813736915588,0.023758742958307266
83,0.02092490904033184,5.067297458648682,0.9963153600692749,0.016812702640891075,0.010722306556999683
84,0.010852813720703125,6.250673770904541,0.9943121075630188,0.0050585148856043816,0.00396775733679533
85,0.021568842232227325,5.652204513549805,0.9853129386901855,0.006564243696630001,0.006854524370282888
86,0.0057908352464437485,6.638129711151123,0.9969158172607422,0.002681600395590067,0.0028282785788178444
87,0.007205397821962833,6.895540714263916,0.9952434301376343,0.0024062839802354574,0.0023891611490398645
88,0.00804877933114767,6.379004955291748,0.9988101124763489,0.006791949737817049,0.003629811340942979
89,0.008591526187956333,6.307024955749512,0.9975766539573669,0.0060662198811769485,0.004069909453392029
90,0.005387086421251297,6.842475414276123,0.9971529245376587,0.002519709523767233,0.0021269959397614002
91,0.0053934697061777115,7.053772449493408,0.9972333908081055,0.0025863652117550373,0.002117916475981474
92,1.0215803384780884,3.282851219177246,0.4984655976295471,0.014792892150580883,0.11909769475460052
93,0.0396977923810482,5.002549648284912,0.9756753444671631,0.014438390731811523,0.013797092251479626
94,0.008029866963624954,6.215736389160156,0.9975900053977966,0.0055652521550655365,0.004471322055906057
95,0.009790387004613876,5.95700740814209,0.9978383183479309,0.00752605777233839,0.005317055620253086
96,0.011169818229973316,7.378366470336914,0.9899600744247437,0.0010108324931934476,0.001345217227935791
97,0.008731321431696415,7.778764247894287,0.9923034310340881,0.0009592442074790597,0.001028707716614008
98,0.0030777258798480034,7.166674613952637,0.998816967010498,0.001886173035018146,0.0016114353202283382
99,0.004310852847993374,7.16139030456543,0.997812807559967,0.0021090346854180098,0.001777504337951541
100,0.007015482988208532,6.674349784851074,0.9987396597862244,0.005551421549171209,0.0029351322446018457
