epoch,lossD,lossG,D_x,D_G_z1,D_G_z2
1,0.33331385254859924,5.624950885772705,0.9067388772964478,0.020396079868078232,0.010836070403456688
2,0.33394214510917664,5.643099308013916,0.8849185109138489,0.033481188118457794,0.014260338619351387
3,0.2990165650844574,4.593525409698486,0.8839409947395325,0.027606483548879623,0.01786653697490692
4,0.2895820438861847,4.432408809661865,0.9433335065841675,0.038567401468753815,0.018229834735393524
5,0.41475528478622437,4.965859413146973,0.7573193311691284,0.017142051830887794,0.010200727730989456
6,1.2682899236679077,1.2145695686340332,0.38813748955726624,0.09234235435724258,0.36003461480140686
7,0.572242796421051,3.2876970767974854,0.7175918221473694,0.08501599729061127,0.06418011337518692
8,0.6297142505645752,3.3983559608459473,0.646811306476593,0.05065885931253433,0.05333808809518814
9,1.0161300897598267,2.3202264308929443,0.42306751012802124,0.025860948488116264,0.13266687095165253
10,0.8125634789466858,3.07659912109375,0.5343286991119385,0.023321952670812607,0.08604902029037476
11,0.2970973253250122,3.867368459701538,0.930477499961853,0.07054050266742706,0.03164025396108627
12,0.9296227097511292,1.7932342290878296,0.4748348891735077,0.028507236391305923,0.22184596955776215
13,0.6076259016990662,5.848661422729492,0.9106317162513733,0.2801569998264313,0.00496155209839344
14,0.5493329167366028,4.139151573181152,0.8574970960617065,0.20105764269828796,0.02455299161374569
15,0.5471727848052979,3.0147221088409424,0.6825600266456604,0.04867753013968468,0.07352115213871002
16,0.4240238666534424,4.58905553817749,0.9125230312347412,0.1522720754146576,0.015085222199559212
17,0.5589758157730103,2.81243634223938,0.6688502430915833,0.06670265644788742,0.081741102039814
18,0.3778482675552368,4.614369869232178,0.8702192306518555,0.06885858625173569,0.021792633458971977
19,0.3883829116821289,3.8646299839019775,0.7689136862754822,0.03727083280682564,0.03093586303293705
20,0.7458428740501404,3.6490373611450195,0.5699342489242554,0.02128620259463787,0.045399926602840424
21,2.6069207191467285,2.0423572063446045,0.1432434767484665,0.006315859500318766,0.23340854048728943
22,1.809975266456604,0.5330080389976501,0.23560954630374908,0.015423119068145752,0.6408371329307556
23,0.31261569261550903,4.241663932800293,0.9213430285453796,0.08454544097185135,0.02091897837817669
24,0.3774470388889313,3.4189980030059814,0.9616307616233826,0.14203357696533203,0.04178597778081894
25,0.32286107540130615,4.431525707244873,0.8790037631988525,0.04831975698471069,0.019474966451525688
26,0.26240605115890503,5.752142429351807,0.9072521924972534,0.012951312586665154,0.00624869205057621
27,0.4552009105682373,4.716326713562012,0.9797854423522949,0.1702776551246643,0.01397546287626028
28,1.0186337232589722,2.485833168029785,0.49370965361595154,0.037237748503685,0.21641072630882263
29,0.26944833993911743,4.061631202697754,0.9029582142829895,0.04701020568609238,0.025815878063440323
30,0.4730110764503479,5.745383262634277,0.9654261469841003,0.12398134171962738,0.006138416938483715
31,0.3660072088241577,4.691520690917969,0.9455529451370239,0.07961182296276093,0.013287869282066822
32,0.30581533908843994,4.143652439117432,0.972169041633606,0.03717104345560074,0.02819332294166088
33,0.352376788854599,4.377326011657715,0.9453912377357483,0.09074743092060089,0.019831370562314987
34,0.41480809450149536,5.507408142089844,0.9554065465927124,0.15076397359371185,0.006963090971112251
35,0.3400469720363617,4.626332759857178,0.938211977481842,0.09545636177062988,0.015786712989211082
36,1.049818992614746,6.957762241363525,0.9937183260917664,0.45425334572792053,0.0022213165648281574
37,0.18694423139095306,4.700617790222168,0.967138946056366,0.027083106338977814,0.015512011013925076
38,7.156646728515625,0.3842633068561554,0.011150777339935303,0.0034556405153125525,0.7422802448272705
39,0.43699413537979126,4.293119430541992,0.9465796947479248,0.19505427777767181,0.019519653171300888
40,0.6855909824371338,6.318552017211914,0.9823516607284546,0.3097040355205536,0.0029304963536560535
41,0.2689785659313202,5.725723743438721,0.8661832809448242,0.006789644714444876,0.007441990077495575
42,0.5912919044494629,6.031711101531982,0.9409210085868835,0.2588965594768524,0.005556577350944281
43,0.5001032948493958,4.089456558227539,0.6888956427574158,0.013685014098882675,0.028668301180005074
44,0.2550673484802246,4.276323318481445,0.9792590141296387,0.07883890718221664,0.023408226668834686
45,0.31764012575149536,3.9633381366729736,0.9413403868675232,0.08280196040868759,0.028323987498879433
46,0.2546209394931793,5.36444616317749,0.9345556497573853,0.021141482517123222,0.008880960755050182
47,0.2739553451538086,5.855597019195557,0.972854733467102,0.007196829188615084,0.006141830701380968
48,0.30097436904907227,3.7267613410949707,0.8385375142097473,0.0409359335899353,0.036841679364442825
49,0.8994547128677368,3.5861613750457764,0.5228124260902405,0.018656261265277863,0.054007090628147125
50,0.27904462814331055,4.887573719024658,0.9788445830345154,0.07557550817728043,0.011347479186952114
51,0.5048360824584961,7.133704662322998,0.9723230004310608,0.22328153252601624,0.002138386247679591
52,0.2820912003517151,4.854854106903076,0.951553463935852,0.057667460292577744,0.011206411756575108
53,0.24053367972373962,5.121388912200928,0.9135887026786804,0.015781592577695847,0.011337796226143837
54,0.23988574743270874,4.622469902038574,0.9334120750427246,0.02458738349378109,0.01593964919447899
55,0.28295496106147766,4.4772562980651855,0.875798761844635,0.01184454932808876,0.02028619684278965
56,0.21080432832241058,5.385908126831055,0.9451729655265808,0.011112609878182411,0.007734137587249279
57,0.984129011631012,2.945098876953125,0.5339118242263794,0.07067672908306122,0.10517064481973648
58,0.28387096524238586,4.380507946014404,0.8477628827095032,0.011393153108656406,0.020988130941987038
59,0.39878568053245544,2.8806686401367188,0.8102229237556458,0.054704245179891586,0.09291486442089081
60,0.29083123803138733,4.438393592834473,0.9029694199562073,0.034746311604976654,0.0192232858389616
61,0.25687021017074585,4.67672872543335,0.9473010301589966,0.0287783183157444,0.014799932949244976
62,0.4267556965351105,7.531767845153809,0.9684591293334961,0.14048133790493011,0.0014603899326175451
63,0.26745086908340454,5.092822551727295,0.9395586252212524,0.017056772485375404,0.010933298617601395
64,1.068782091140747,2.1085329055786133,0.49312689900398254,0.05818278342485428,0.2357177436351776
65,0.5398929715156555,7.038464069366455,0.9566973447799683,0.26266273856163025,0.001986012328416109
66,0.30288630723953247,3.733537197113037,0.8435617089271545,0.026925310492515564,0.03801983594894409
67,0.9014347791671753,3.697533369064331,0.49863401055336,0.0015477327397093177,0.05796995013952255
68,0.8986431956291199,3.947697877883911,0.5553348064422607,0.01215458009392023,0.05759939178824425
69,0.26727867126464844,5.030569553375244,0.8518416881561279,0.00560635793954134,0.013576335273683071
70,0.2594602108001709,5.09841251373291,0.9412170052528381,0.026066115126013756,0.009579455479979515
71,0.4903634786605835,6.407474994659424,0.7222143411636353,0.007614420261234045,0.00885710958391428
72,0.6431612968444824,7.570822715759277,0.9771026372909546,0.2830668091773987,0.0012305619893595576
73,0.2962224781513214,4.283303260803223,0.9094866514205933,0.022358259186148643,0.020657317712903023
74,0.23770208656787872,6.780281066894531,0.8829975724220276,0.003274724120274186,0.0035931579768657684
75,0.28791511058807373,3.990398406982422,0.9074645638465881,0.060991570353507996,0.027719911187887192
76,0.22126445174217224,5.119645118713379,0.883227527141571,0.006795447785407305,0.009645850397646427
77,0.46425196528434753,7.779393672943115,0.9878759384155273,0.19474805891513824,0.000988714280538261
78,0.20426130294799805,5.72907829284668,0.9582163691520691,0.015597249381244183,0.006151644513010979
79,0.23330512642860413,5.300175666809082,0.9806107878684998,0.014730267226696014,0.008792935870587826
80,0.23397675156593323,6.574394226074219,0.9279525279998779,0.006406452041119337,0.0028129518032073975
81,0.16307330131530762,6.474714279174805,0.976814866065979,0.002990733366459608,0.0029736929573118687
82,0.28351423144340515,6.109866142272949,0.9282511472702026,0.019943783059716225,0.008353205397725105
83,0.2708917260169983,4.44842004776001,0.9828999638557434,0.010838816873729229,0.020558608695864677
84,0.2745172381401062,5.603982925415039,0.845393180847168,0.002047706162557006,0.0071074203588068485
85,0.20403848588466644,5.135478496551514,0.9634478688240051,0.004711031913757324,0.010005219839513302
86,3.5327305793762207,0.6024214625358582,0.04581523686647415,0.000157662492711097,0.643484354019165
87,0.30144640803337097,4.297754287719727,0.9400995969772339,0.06452523171901703,0.01821865513920784
88,0.38391822576522827,3.055222749710083,0.7565736174583435,0.02462722174823284,0.06915564090013504
89,0.30078673362731934,3.2740328311920166,0.8850570321083069,0.05390975996851921,0.05007682740688324
90,0.27192264795303345,4.672883987426758,0.9252752661705017,0.02651076205074787,0.014121909625828266
91,0.2563656270503998,4.66450309753418,0.9401004314422607,0.029473766684532166,0.013861759565770626
92,0.1604643315076828,5.801898002624512,0.9679250121116638,0.006119972560554743,0.005942509509623051
93,0.30988720059394836,5.650266170501709,0.9827317595481873,0.011461668647825718,0.005969328805804253
94,0.5765276551246643,7.522043228149414,0.9659954905509949,0.2506418526172638,0.001506373519077897
95,0.27224671840667725,4.306110382080078,0.9036891460418701,0.013909499160945415,0.02145051397383213
96,1.085228681564331,2.2252414226531982,0.6780562996864319,0.2500549554824829,0.2533309757709503
97,0.27828824520111084,4.206007957458496,0.9387193322181702,0.055327028036117554,0.022552328184247017
98,0.3321746587753296,4.699796199798584,0.833469808101654,0.007810411509126425,0.014074067585170269
99,0.23839114606380463,5.29030704498291,0.9061028957366943,0.006902799010276794,0.008642690256237984
100,0.22889861464500427,5.048455238342285,0.9221085906028748,0.014680352993309498,0.010703258216381073
